,price,condition,district,max_floor,street,num_rooms,area,num_bathrooms,building_type,floor,ceiling_height
421,59000,0.85,0.7,14,0.7,3,84,1,4,7,2.8
422,140000,1.0,0.7,5,0.65,3,140,2,2,1,3.0
423,75000,1.0,1.0,9,0.9,2,78,1,4,7,2.8
424,75000,1.0,0.7,4,0.7,2,70,1,1,2,3.0
425,162000,1.0,1.0,11,0.85,3,101,2,1,6,3.0
426,37000,0.85,0.4,5,0.45,3,75,1,4,4,2.8
427,150000,0.85,1.0,4,0.9,2,69,1,2,1,3.2
428,105000,0.85,1.0,6,0.9,2,71,1,2,3,3.2
429,65000,0.85,0.5,5,0.5,4,94,1,2,5,2.8
430,53000,1.0,0.5,14,0.35,4,120,1,4,11,2.8
431,88000,1.0,0.7,5,0.75,2,75,1,2,3,2.8
432,250000,1.0,1.0,10,1.0,3,119,2,1,2,3.0
433,145000,0.85,1.0,10,0.75,3,130,1,3,3,2.8
434,130000,0.85,1.0,5,0.8,3,100,1,2,4,3.2
435,82000,1.0,0.6,14,0.45,3,94,1,3,9,2.8
436,170000,0.85,1.0,6,1.0,3,110,2,2,6,3.0
437,189000,0.7,1.0,16,1.0,4,135,1,1,12,3.0
438,130000,0.85,1.0,5,1.0,3,106,1,2,2,3.0
439,72000,0.85,1.0,6,1.0,2,60,1,1,2,2.8
440,43000,0.85,0.7,5,0.7,2,61,1,2,2,2.8
441,63000,0.7,1.0,4,1.0,3,95,1,2,4,3.2
442,140000,1.0,0.7,16,0.7,3,104,2,1,7,3.2
443,56000,1.0,0.7,5,0.7,2,65,1,2,2,2.8
444,90000,0.85,1.0,12,1.0,2,65,2,4,5,2.8
445,55000,1.0,0.6,9,0.45,3,88,1,4,2,2.8
446,71000,1.0,1.0,4,0.9,3,80,1,2,4,3.0
447,83000,0.85,0.7,5,0.75,3,81,1,3,3,2.8
448,75000,1.0,0.7,9,0.6,2,64,1,4,8,2.8
449,78000,1.0,1.0,12,1.0,2,78,1,4,10,3.0
450,105000,0.85,0.7,5,0.7,4,91,1,2,2,2.8
451,250000,1.0,1.0,23,0.9,3,92,1,1,15,3.0
452,170000,1.0,1.0,5,1.0,3,85,1,2,2,3.0
453,60000,0.85,0.7,5,0.7,3,76,1,2,4,2.8
454,50000,0.85,0.4,5,0.4,3,78,1,2,4,2.8
455,42000,0.85,0.7,13,0.7,2,67,1,4,7,2.8
456,51000,1.0,0.7,9,0.75,2,74,1,4,5,2.8
457,129000,1.0,1.0,15,1.0,3,112,1,1,15,3.2
458,100000,0.85,0.7,16,0.7,3,114,3,3,9,3.0
459,57000,0.85,1.0,9,0.75,3,80,1,4,6,2.8
460,47000,0.85,0.7,4,0.7,2,54,1,2,4,2.8
461,115000,0.85,1.0,5,1.0,3,96,1,2,5,2.8
462,41000,0.85,1.0,5,1.0,1,40,1,2,3,2.8
463,60000,1.0,0.4,16,0.45,4,104,1,4,14,2.8
464,62900,0.85,1.0,9,0.9,3,78,1,4,4,2.8
465,125000,1.0,1.0,5,0.9,4,110,2,2,5,3.2
466,115000,0.85,0.5,9,0.4,3,94,1,4,6,2.8
467,49000,0.85,0.6,9,0.45,1,71,2,4,1,2.8
468,50000,1.0,0.7,16,0.7,2,60,1,4,7,2.8
469,84000,0.7,1.0,5,0.9,2,69,1,2,2,3.2
470,60000,0.85,0.7,9,0.75,3,100,2,4,2,3.0
471,62000,0.85,0.7,7,0.75,2,74,1,2,4,2.8
472,36000,0.85,0.4,9,0.4,3,80,1,4,9,2.8
473,37900,0.85,0.7,9,0.75,1,48,1,4,3,2.8
474,35000,0.85,0.4,9,0.35,2,45,1,4,7,2.8
475,75000,1.0,1.0,5,1.0,2,40,1,2,2,2.8
476,115000,1.0,1.0,4,0.95,3,94,1,2,2,3.2
477,34000,0.85,0.5,9,0.4,2,53,1,4,8,2.8
478,65000,1.0,1.0,16,1.0,3,67,1,4,13,2.8
479,250000,1.0,0.7,14,0.8,3,97,1,1,10,2.8
480,76000,1.0,1.0,16,0.85,2,80,2,4,8,3.0
481,55000,0.85,0.4,9,0.5,3,86,1,4,8,2.8
482,35000,1.0,0.4,10,0.4,2,65,1,4,9,2.8
483,77000,1.0,0.7,8,0.65,3,84,1,1,8,3.0
484,140000,0.85,1.0,14,1.0,3,90,2,1,11,3.0
485,65000,0.85,1.0,11,0.9,2,71,2,3,9,2.8
486,150000,1.0,1.0,10,0.9,3,80,2,1,6,3.0
487,65000,1.0,1.0,5,0.55,3,103,2,1,2,2.8
488,46000,0.85,1.0,7,0.85,2,51,1,1,2,3.0
489,60000,1.0,0.6,16,0.51,3,97,1,4,4,3.0
490,43500,1.0,1.0,5,0.8,1,40,1,3,4,2.8
491,65000,0.85,0.4,5,0.4,4,80,1,2,5,2.8
492,72000,1.0,0.7,5,0.75,3,78,1,2,4,2.8
493,55000,0.7,0.4,16,0.45,3,75,1,1,8,2.8
494,31000,0.85,0.4,16,0.4,3,96,1,4,14,2.8
495,180000,1.0,1.0,4,0.9,3,143,1,2,4,2.8
496,90000,0.85,1.0,6,1.0,2,67,1,2,2,2.8
497,57900,0.7,0.7,5,0.7,4,114,1,2,1,2.8
498,105000,1.0,1.0,9,0.9,4,112,1,4,7,3.0
499,95000,1.0,0.7,5,0.7,3,76,1,3,3,2.8
500,50000,1.0,0.7,9,0.65,2,70,1,3,4,2.8
501,70000,0.85,0.7,9,0.6,3,94,1,3,2,2.8
502,98000,1.0,0.7,11,0.65,3,113,2,3,10,2.8
503,41000,0.85,0.7,8,0.75,2,42,1,2,7,2.8
504,34000,0.85,0.4,9,0.5,2,70,1,4,4,2.8
505,105000,1.0,0.7,5,0.7,3,92,2,3,2,2.8
506,55000,0.85,0.6,9,0.52,4,80,1,4,7,2.8
507,47000,1.0,1.0,10,0.85,1,42,1,4,7,3.0
508,48000,0.85,1.0,12,1.0,1,42,1,4,2,2.8
509,280000,1.0,1.0,4,1.0,4,140,1,2,4,3.2
510,65000,1.0,0.7,5,0.75,3,77,1,2,5,2.8
511,77000,0.85,0.4,8,0.4,4,106,2,1,6,2.8
512,93000,1.0,0.4,13,0.5,4,111,1,1,10,2.8
513,83000,1.0,0.5,14,0.4,3,110,1,1,2,2.8
514,34500,0.85,0.5,14,0.4,2,94,1,4,13,2.8
515,70000,1.0,0.7,5,0.65,4,118,1,2,5,3.0
516,97000,1.0,0.7,11,0.75,3,82,1,1,10,3.0
517,210000,1.0,1.0,5,1.0,4,144,2,2,4,3.2
518,85000,1.0,1.0,9,0.9,3,92,1,4,3,2.8
519,77000,1.0,0.5,14,0.4,3,94,1,1,7,3.0
520,75000,1.0,0.4,8,0.4,4,108,2,1,6,3.0
521,120000,1.0,1.0,10,1.0,3,63,1,3,5,2.8
522,69000,1.0,0.5,9,0.4,4,96,1,4,5,2.8
523,66000,0.7,0.5,14,0.4,3,112,2,1,4,3.0
524,175000,0.85,1.0,16,0.8,3,115,1,1,10,2.8
525,42000,0.85,0.4,9,0.4,4,93,1,4,9,2.8
526,135000,0.7,1.0,5,0.8,3,85,1,2,2,3.2
527,96000,1.0,0.6,11,0.45,3,107,1,1,4,3.2
528,48000,0.85,0.7,5,0.75,2,58,1,2,3,2.8
529,95000,1.0,1.0,6,1.0,3,86,1,2,4,2.8
530,130000,0.85,1.0,5,1.0,2,75,1,2,1,3.0
531,41000,0.7,0.7,4,0.75,1,40,1,2,3,2.8
532,190000,1.0,1.0,17,1.0,4,119,1,3,16,2.8
533,42000,0.85,0.4,5,0.45,4,80,1,2,3,2.6
534,60000,1.0,0.4,9,0.4,3,76,1,4,6,2.8
535,37000,0.85,0.4,9,0.45,2,58,1,4,4,2.8
536,35000,1.0,0.7,5,0.75,1,34,1,2,5,2.8
537,90000,1.0,0.7,4,0.75,3,110,1,2,4,3.0
538,42000,0.85,0.4,5,0.5,2,63,1,2,2,2.8
539,85000,1.0,1.0,14,0.8,2,50,2,4,8,2.8
540,180000,1.0,1.0,11,1.0,3,136,2,1,8,3.0
541,87000,1.0,0.5,5,0.5,3,92,1,1,4,3.0
542,280000,1.0,1.0,10,1.0,3,120,2,1,2,3.2
543,100000,0.85,0.6,5,0.55,3,87,2,1,3,2.8
544,73500,0.85,1.0,5,1.0,2,70,1,3,4,2.8
545,53000,1.0,0.5,9,0.6,2,70,1,4,4,2.8
546,45000,0.85,0.4,4,0.5,3,73,1,2,2,2.6
547,43000,0.85,0.7,9,0.65,3,96,1,4,9,2.8
548,115000,1.0,0.7,5,0.75,4,149,1,2,2,3.0
549,49000,1.0,0.7,5,0.77,2,64,1,2,5,2.8
550,31000,0.85,0.4,9,0.45,2,66,1,4,1,2.8
551,41000,0.85,0.7,9,0.75,2,64,1,4,6,2.8
552,75000,1.0,1.0,10,1.0,1,47,1,4,4,2.8
553,36000,0.85,0.7,5,0.75,1,54,1,2,1,2.8
554,120000,0.85,1.0,5,1.0,3,93,1,2,1,3.2
555,84000,1.0,1.0,11,1.0,2,64,1,3,9,2.8
556,35000,0.85,0.5,16,0.4,3,70,1,1,9,2.8
557,117000,1.0,1.0,6,1.0,3,96,2,1,5,2.8
558,220000,1.0,1.0,15,1.0,3,128,2,1,9,3.0
559,42000,1.0,0.4,9,0.4,3,73,1,4,2,2.8
560,86000,1.0,0.5,5,0.5,3,91,1,2,4,3.0
561,140000,0.7,1.0,5,1.0,3,95,1,2,2,3.2
562,51000,1.0,0.5,5,0.45,3,80,1,2,4,2.8
563,57000,0.85,0.4,5,0.4,3,80,1,2,1,2.8
564,135000,0.85,1.0,10,1.0,3,84,1,3,1,2.8
565,55000,1.0,1.0,14,0.9,2,53,1,1,10,3.2
566,65000,1.0,1.0,11,0.9,2,72,1,4,10,2.8
567,50000,0.85,0.4,4,0.4,5,148,2,2,2,3.2
568,320000,1.0,0.7,10,0.7,3,120,1,1,5,3.0
569,39000,0.85,0.5,9,0.4,3,80,1,4,2,2.8
570,62000,0.85,0.4,9,0.45,3,75,1,4,9,2.8
571,47000,0.85,0.4,14,0.4,3,110,1,4,10,2.8
572,51000,1.0,0.5,9,0.75,2,70,1,4,6,2.8
573,150000,1.0,1.0,4,1.0,4,135,2,2,2,3.2
574,64500,0.85,1.0,16,1.0,2,70,1,4,16,2.8
575,53000,0.85,0.4,10,0.4,3,100,1,4,1,2.8
576,88000,1.0,1.0,5,1.0,2,70,2,2,4,3.0
577,38000,1.0,0.7,5,0.75,1,30,1,2,2,2.8
578,50000,0.85,1.0,5,0.8,1,40,1,3,5,2.8
579,36200,0.85,0.4,14,0.45,1,63,2,4,9,2.8
580,52000,0.85,0.6,9,0.51,2,80,1,4,2,2.8
581,85000,1.0,0.7,9,0.7,3,82,1,4,5,2.8
582,50000,1.0,0.5,13,0.5,2,47,1,1,8,2.8
583,105000,1.0,1.0,3,1.0,2,70,1,2,3,3.2
584,62000,0.7,0.5,16,0.5,3,80,1,1,10,2.8
585,49000,1.0,0.4,16,0.45,4,104,1,4,2,2.8
586,150000,1.0,1.0,7,0.9,4,123,1,1,3,2.8
587,54000,0.85,0.4,12,0.5,2,65,1,4,10,3.0
588,72000,0.7,1.0,12,1.0,2,78,1,4,10,2.8
589,45000,0.85,0.5,10,0.75,2,70,1,4,6,2.8
590,120000,0.7,1.0,5,0.9,3,90,2,2,4,3.2
591,59000,1.0,0.7,9,0.7,3,80,1,4,8,2.8
592,87000,1.0,0.7,5,0.75,3,78,1,2,1,2.8
593,120000,1.0,1.0,12,1.0,3,80,1,3,9,3.0
594,47000,1.0,0.5,9,0.45,2,67,1,4,5,2.8
595,77000,0.85,0.6,20,0.55,3,65,1,1,15,2.8
596,36000,0.85,0.7,4,0.75,1,37,1,2,4,3.2
597,80000,1.0,1.0,9,0.75,3,90,1,4,3,2.8
598,97500,0.85,1.0,16,0.9,3,106,1,4,16,2.8
599,65000,0.85,0.5,9,0.4,4,92,1,4,6,2.8
600,72000,0.85,1.0,9,0.75,3,91,1,4,6,2.8
601,70000,1.0,1.0,4,0.9,3,84,1,2,2,2.8
602,39000,0.85,1.0,9,0.9,1,45,1,4,8,2.8
603,99000,1.0,1.0,9,0.9,3,88,1,4,7,2.8
604,85000,1.0,1.0,10,0.9,2,70,1,4,4,2.8
605,65000,0.85,1.0,9,0.85,2,67,1,4,8,2.8
606,55000,1.0,0.7,8,0.75,2,38,1,1,7,3.0
607,127000,1.0,0.7,5,0.7,4,127,1,2,2,2.8
608,52000,1.0,0.5,14,0.4,3,81,1,4,4,2.8
609,150000,1.0,1.0,5,1.0,4,135,1,2,1,2.8
610,85000,1.0,1.0,4,1.0,4,137,1,2,4,3.0
611,48000,1.0,0.4,9,0.4,4,85,1,3,9,2.8
612,130000,1.0,1.0,4,1.0,3,95,1,2,4,3.2
613,73000,1.0,0.7,5,0.75,3,75,1,2,3,2.8
614,85000,1.0,1.0,9,0.9,2,70,1,4,4,2.8
615,105000,1.0,0.5,14,0.4,4,121,2,1,6,3.0
616,45000,0.85,1.0,16,0.7,3,91,1,4,14,2.8
617,43000,1.0,1.0,12,0.85,1,42,1,4,5,2.8
618,43000,1.0,1.0,14,0.9,1,35,1,4,12,3.0
619,65000,0.85,0.5,9,0.45,3,97,1,4,5,2.8
620,110000,1.0,0.7,18,0.7,3,81,1,1,8,3.0
621,89000,1.0,0.5,10,0.4,3,95,1,1,8,3.0
622,260000,1.0,1.0,6,0.9,3,121,1,1,3,3.0
623,130000,1.0,1.0,5,0.85,4,106,1,2,3,3.0
624,33000,0.85,0.4,5,0.55,1,48,1,2,4,2.8
625,50000,0.85,1.0,9,0.9,2,67,1,4,9,2.8
626,82000,1.0,1.0,4,1.0,1,50,1,1,4,3.2
627,65000,0.7,1.0,9,0.8,3,81,1,4,8,2.8
628,50000,1.0,1.0,4,1.0,2,47,1,3,1,2.6
629,77000,0.85,1.0,9,0.85,3,102,1,2,1,3.0
630,73000,1.0,0.5,10,0.8,3,83,1,1,5,3.0
631,61990,0.85,0.6,9,0.55,4,100,1,4,9,2.8
632,45000,1.0,0.5,3,0.4,3,78,1,2,3,2.8
633,44000,1.0,0.7,5,0.75,1,33,1,2,5,2.8
634,52000,1.0,0.5,5,0.5,4,90,1,2,4,2.8
635,41000,0.85,0.6,14,0.45,3,81,1,4,4,2.8
636,115000,1.0,0.7,9,0.7,3,90,1,1,5,2.8
637,120000,1.0,1.0,10,1.0,2,70,1,4,9,2.8
638,56000,0.85,0.4,14,0.45,3,73,1,4,1,2.8
639,70000,0.85,1.0,3,1.0,2,58,1,2,2,3.2
640,39000,0.85,0.7,9,0.77,2,48,1,3,7,2.8
641,70000,1.0,1.0,5,0.9,3,89,1,2,3,2.8
642,50000,0.85,0.5,9,0.45,3,76,1,4,7,2.8
643,60000,1.0,0.4,9,0.4,3,81,1,4,8,2.8
644,100000,0.85,1.0,5,1.0,2,33,1,2,3,3.2
645,40000,0.85,1.0,14,0.9,3,80,1,4,14,2.8
646,80000,0.85,1.0,5,0.95,3,86,1,2,2,3.0
647,150000,1.0,1.0,5,1.0,4,130,1,2,4,3.0
648,63000,0.85,0.5,5,0.45,3,96,1,2,3,2.8
649,29000,1.0,0.5,9,0.4,1,54,1,3,5,2.8
650,240000,0.7,1.0,15,1.0,3,132,2,1,12,3.0
651,120000,1.0,1.0,6,1.0,4,107,1,1,2,3.0
652,90000,1.0,1.0,9,1.0,3,90,1,3,2,2.8
653,85000,0.85,1.0,8,0.9,2,68,1,2,8,2.8
654,72000,1.0,0.7,5,0.7,2,58,1,3,4,2.8
655,80000,1.0,1.0,4,1.0,3,74,1,2,3,3.0
656,48000,0.85,0.4,9,0.4,4,86,1,3,8,2.8
657,47000,0.85,0.7,14,0.75,3,91,1,4,10,2.8
658,72000,1.0,1.0,5,0.8,3,120,2,2,3,2.8
659,48000,0.85,0.4,3,0.4,3,84,1,2,3,3.0
660,150000,1.0,0.7,14,0.65,4,144,3,1,13,3.0
661,68000,0.85,0.7,14,0.7,3,86,1,4,11,2.8
662,41000,1.0,0.7,5,0.65,2,50,1,2,5,2.8
663,50000,0.85,0.4,12,0.45,3,65,1,4,12,2.8
664,110000,0.85,1.0,5,1.0,3,92,1,3,3,3.2
665,55000,0.85,1.0,9,0.9,3,107,1,4,8,3.0
666,69000,1.0,0.7,9,0.75,3,78,1,4,5,2.8
667,103000,1.0,1.0,5,1.0,2,64,1,2,2,3.0
668,80000,1.0,1.0,5,1.0,2,60,1,2,1,3.0
669,92500,1.0,0.5,13,0.4,4,125,2,1,2,3.0
670,67000,1.0,0.5,14,0.4,3,104,1,1,14,3.0
671,63000,1.0,0.7,10,0.75,2,67,1,4,8,2.8
672,80000,1.0,1.0,10,0.85,3,90,1,4,8,2.8
673,120000,0.7,1.0,5,1.0,2,60,1,2,2,2.8
674,53000,1.0,0.4,12,0.5,1,81,1,3,6,2.8
675,95000,1.0,0.7,14,0.7,3,82,2,1,8,3.0
676,180000,1.0,1.0,15,1.0,3,93,1,3,14,2.8
677,45000,0.85,0.6,9,0.51,3,75,1,4,5,2.8
678,45600,0.7,0.4,6,0.45,3,96,1,1,5,2.6
679,52000,0.85,0.6,9,0.5,2,80,1,4,2,2.8
680,81000,1.0,0.7,5,0.7,3,83,1,3,2,2.8
681,42000,1.0,0.4,12,0.42,2,56,1,1,2,2.8
682,140000,1.0,1.0,8,1.0,3,90,1,4,8,3.0
683,65000,1.0,1.0,12,0.9,2,53,1,1,4,3.0
684,60000,0.85,0.7,5,0.7,3,63,1,2,2,2.8
685,160000,1.0,1.0,5,1.0,3,100,1,2,2,3.2
686,320000,1.0,1.0,10,1.0,2,104,1,1,8,3.2
687,210000,1.0,1.0,18,0.9,2,91,1,1,7,2.8
688,170000,0.85,1.0,5,1.0,3,93,1,2,2,3.2
689,58000,1.0,0.7,14,0.75,2,50,1,1,8,2.8
690,84000,1.0,1.0,14,0.9,3,88,1,1,14,3.0
691,122000,1.0,1.0,14,1.0,3,65,1,1,2,2.8
692,72000,1.0,1.0,5,0.75,3,74,1,2,4,2.8
693,70000,1.0,0.7,9,0.75,2,60,1,1,2,2.8
694,45000,1.0,0.7,5,0.75,2,39,1,2,2,2.8
695,180000,0.85,1.0,5,0.9,4,132,1,2,5,2.8
696,48000,0.85,1.0,9,0.9,1,51,1,4,2,2.8
697,32000,1.0,0.5,9,0.45,1,46,1,4,4,2.8
698,37000,0.85,0.7,9,0.75,1,56,1,2,7,2.8
699,105000,0.85,1.0,14,0.8,3,116,2,1,10,3.0
700,145000,1.0,1.0,7,1.0,2,67,1,2,2,2.8
701,30900,0.7,0.7,5,0.75,1,42,1,2,2,2.8
702,300000,1.0,1.0,9,1.0,3,120,2,1,8,3.0
703,80000,1.0,1.0,9,0.9,2,72,2,1,6,3.0
704,117000,0.7,1.0,5,1.0,4,115,2,2,1,2.8
705,39000,0.85,0.4,4,0.4,3,80,1,4,2,2.8
706,67000,1.0,0.5,5,0.4,4,110,1,2,4,2.8
707,30000,0.7,0.7,9,0.65,1,40,1,2,4,3.0
708,65000,0.85,0.7,9,0.65,3,104,1,4,5,2.8
709,150000,1.0,1.0,5,1.0,3,85,1,2,4,3.0
710,60800,0.7,0.5,14,0.5,2,64,1,1,5,3.2
711,53000,1.0,0.5,9,0.4,2,56,1,1,2,2.8
712,175000,1.0,1.0,12,1.0,3,85,1,1,6,3.0
713,40000,1.0,0.4,14,0.42,2,60,1,1,2,2.8
714,75000,0.85,1.0,9,0.85,3,90,1,4,8,2.8
715,47000,0.7,1.0,9,0.85,3,75,1,4,2,2.8
716,52000,0.7,0.4,16,0.45,3,75,1,1,8,3.2
717,42000,1.0,0.7,9,0.75,1,43,1,4,9,2.8
718,72000,0.85,1.0,11,1.0,2,72,1,4,11,2.8
719,50000,0.85,0.6,9,0.45,3,82,1,4,6,2.8
720,42000,1.0,0.7,5,0.77,1,45,1,2,5,2.8
721,41000,1.0,0.4,5,0.4,2,58,1,2,3,2.8
722,100000,1.0,0.7,10,0.75,4,105,2,3,10,3.0
723,33000,1.0,0.7,5,0.7,1,32,1,2,5,2.8
724,120000,0.85,0.7,3,0.7,3,86,1,2,3,2.8
725,48000,1.0,0.6,9,0.45,3,100,1,1,6,2.8
726,100000,1.0,1.0,16,0.85,4,112,2,4,5,2.8
727,42000,1.0,0.4,9,0.45,3,74,1,3,9,2.8
728,107000,1.0,1.0,5,1.0,2,72,1,2,3,3.0
729,80000,0.85,0.7,6,0.75,3,90,1,3,5,2.8
730,32000,1.0,0.6,9,0.5,3,52,1,4,7,2.8
731,210000,1.0,1.0,9,1.0,3,103,1,1,7,3.0
732,224000,0.7,1.0,14,1.0,4,126,2,1,4,3.0
733,37000,0.85,0.7,5,0.65,1,46,1,3,3,3.0
734,150000,1.0,0.7,5,0.7,4,100,1,2,1,3.0
735,55000,1.0,0.4,12,0.45,2,64,1,4,9,2.8
736,105000,0.85,1.0,11,1.0,3,93,1,4,10,2.8
737,60000,1.0,0.7,9,0.7,2,64,1,4,4,2.8
738,35500,1.0,1.0,10,0.55,1,40,1,4,3,2.8
739,100000,0.85,1.0,9,0.85,3,100,1,4,5,2.8
740,39000,1.0,0.4,10,0.4,2,65,1,4,1,2.8
741,58000,1.0,0.5,9,0.45,3,90,1,4,3,3.0
742,52000,0.85,0.5,16,0.45,3,90,1,4,16,2.8
743,45000,1.0,0.4,14,0.4,2,78,1,4,4,2.8
744,56000,0.85,0.7,5,0.75,2,66,1,3,5,2.8
745,120000,1.0,1.0,5,1.0,3,100,1,2,2,2.8
746,87000,1.0,0.7,5,0.75,3,86,1,2,1,2.8
747,155000,1.0,0.7,6,0.65,3,135,2,2,5,3.0
748,37000,0.85,0.4,4,0.4,3,76,1,4,4,2.8
749,145000,0.85,1.0,7,0.9,3,122,2,2,7,2.8
750,110000,1.0,0.6,9,0.45,5,137,2,4,2,2.8
751,39000,0.85,0.4,9,0.4,3,76,1,4,2,2.8
752,90000,0.7,0.7,5,0.7,3,90,1,2,3,3.2
753,75000,1.0,0.7,4,0.75,2,70,1,2,2,3.2
754,87000,1.0,0.7,5,0.75,3,86,1,2,1,2.8
755,87000,1.0,0.5,14,0.4,3,110,2,1,2,3.0
756,67000,0.85,0.7,9,0.75,3,71,1,4,1,2.8
757,145000,1.0,1.0,6,1.0,3,96,2,2,5,3.2
758,49000,1.0,0.4,5,0.35,3,78,1,2,1,3.0
759,47000,0.85,0.4,10,0.4,3,100,1,4,1,2.8
760,65000,1.0,0.7,4,0.75,3,102,2,2,3,3.0
761,100000,1.0,0.5,13,0.4,4,130,2,1,11,3.0
762,82000,0.7,1.0,16,0.8,3,101,1,3,14,3.0
763,59000,1.0,0.4,10,0.4,3,100,1,4,5,2.8
764,56000,1.0,0.6,10,0.55,3,94,1,4,9,2.8
765,45000,0.85,0.6,14,0.52,4,120,1,4,14,2.8
766,51000,0.85,0.6,9,0.51,3,74,1,4,7,2.8
767,50000,1.0,0.5,9,0.6,2,68,1,4,6,2.8
768,50000,1.0,0.4,7,0.42,1,70,1,1,4,3.0
769,77000,1.0,0.5,14,0.4,3,100,1,1,2,3.2
770,71000,1.0,1.0,4,0.9,3,81,1,2,4,3.2
771,43000,0.85,0.4,9,0.4,3,95,1,3,3,2.8
772,101000,0.7,0.4,10,0.4,4,128,1,3,8,2.8
773,43000,0.85,0.4,3,0.4,3,100,1,2,1,2.8
774,105000,0.7,0.7,14,0.75,4,120,1,1,5,2.8
775,52000,1.0,0.4,9,0.4,3,90,1,4,1,2.8
776,190000,1.0,1.0,10,0.95,4,124,1,1,5,3.0
777,145000,1.0,0.7,5,0.75,4,117,1,3,4,2.8
778,63000,1.0,1.0,10,1.0,2,45,1,3,3,2.8
779,200000,1.0,1.0,5,1.0,3,116,2,1,5,3.2
780,40000,0.7,0.4,14,0.35,2,68,1,2,7,3.0
781,102000,0.7,0.7,18,0.75,3,107,1,1,12,3.0
782,65000,1.0,1.0,5,0.9,1,36,1,2,2,3.0
783,70000,0.7,1.0,9,0.85,2,83,1,2,3,2.8
784,90000,0.85,1.0,5,0.85,4,78,1,2,3,2.8
785,50000,0.85,1.0,4,0.9,1,36,1,2,4,2.8
786,115000,1.0,1.0,5,1.0,3,78,1,3,4,2.8
787,45000,0.85,0.7,10,0.7,2,54,1,4,3,2.8
788,52000,1.0,0.6,9,0.51,3,78,1,4,2,2.8
789,31600,0.85,1.0,10,0.9,1,40,1,4,10,2.8
790,65000,1.0,0.4,9,0.45,4,92,1,4,5,2.8
791,70000,0.7,0.6,12,0.4,3,97,1,1,9,2.8
792,130000,1.0,1.0,4,1.0,3,97,1,2,3,3.2
793,46000,1.0,0.7,10,0.75,1,43,1,4,4,2.8
794,34700,0.85,0.4,4,0.4,2,66,1,2,4,2.8
795,72250,0.7,0.7,10,0.7,3,85,2,1,8,3.2
796,190000,1.0,1.0,14,1.0,3,135,1,3,12,3.0
797,67000,1.0,0.6,10,0.4,2,79,2,3,5,3.0
798,57000,1.0,0.6,14,0.45,3,80,1,4,6,2.8
799,102000,1.0,0.7,5,0.65,2,75,1,3,3,2.8
800,165000,0.85,1.0,6,1.0,3,92,1,2,3,3.2
801,28500,0.85,0.4,9,0.45,1,45,1,4,4,2.8
802,32000,0.85,0.4,9,0.35,3,78,1,4,6,2.8
803,120000,1.0,1.0,4,1.0,3,98,1,2,4,3.2
804,39000,0.85,0.7,5,0.8,1,38,1,2,2,3.0
805,49000,0.85,0.4,9,0.42,2,66,1,4,3,2.8
806,67000,1.0,0.6,10,0.52,4,108,1,4,6,2.8
807,55000,0.85,0.4,10,0.4,2,72,1,4,4,2.8
808,78000,1.0,0.5,14,0.4,3,115,1,1,10,3.0
809,88000,0.7,1.0,10,1.0,2,75,1,1,4,3.0
810,87000,1.0,0.4,4,0.4,4,117,1,2,3,3.2
811,80000,1.0,0.7,5,0.7,4,100,1,2,2,3.0
812,73000,0.7,1.0,14,0.8,2,84,1,1,5,3.0
813,112000,1.0,1.0,20,1.0,2,82,1,3,11,2.8
814,200000,1.0,1.0,10,1.0,4,130,2,1,7,3.0
815,38000,1.0,0.4,4,0.5,3,71,1,2,1,2.8
816,255000,1.0,1.0,5,1.0,3,110,1,2,4,3.2
817,40000,0.85,0.4,4,0.5,3,80,1,2,1,2.8
818,44000,0.85,0.7,9,0.8,2,67,1,4,8,2.8
819,33000,0.7,0.4,9,0.4,3,74,1,4,6,2.8
820,150000,1.0,1.0,21,0.8,3,115,1,1,12,2.8
821,80000,1.0,0.7,5,0.75,3,82,1,2,3,3.0
822,100000,1.0,0.5,10,0.45,4,104,1,1,2,2.8
823,105000,0.85,1.0,9,0.9,3,128,2,1,8,3.0
824,38000,1.0,0.4,9,0.45,3,98,1,4,5,2.8
825,80000,0.7,0.5,14,0.4,3,110,2,1,12,3.0
826,130000,1.0,0.7,12,0.75,2,147,1,1,5,2.8
827,150000,1.0,1.0,7,1.0,2,70,1,2,6,3.2
828,60000,0.85,0.7,5,0.75,2,66,1,2,5,3.2
829,68000,1.0,0.6,14,0.5,3,80,1,4,10,2.8
830,90000,1.0,1.0,11,0.9,2,90,1,4,2,2.8
831,35000,0.85,0.4,2,0.4,4,123,2,2,2,3.2
832,48000,1.0,0.4,9,0.5,2,64,1,4,6,2.8
833,49000,0.85,0.4,5,0.4,3,78,1,2,3,2.8
834,51000,1.0,0.7,16,0.7,2,60,1,4,7,2.8
835,69000,1.0,0.7,5,0.65,2,120,1,2,1,2.8
836,80000,0.85,0.7,9,0.65,3,95,1,4,6,2.8
837,43000,0.85,0.5,9,0.45,3,74,1,4,7,2.8
838,54000,0.85,0.6,9,0.55,3,80,1,4,1,2.8
839,190000,1.0,1.0,9,1.0,4,110,1,1,3,2.8
840,85000,1.0,1.0,4,0.9,3,96,1,2,4,3.2
841,150000,0.85,1.0,5,1.0,3,105,2,2,2,3.2
842,125000,1.0,1.0,4,1.0,3,93,1,2,4,2.8
